trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.5, 'e': 0.7368819445003626}",20,0,-14.556868779667528,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
736,False,"{'a': 0.5, 'e': 0.7361987871060832}",25,12,-81.47829610370981,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
737,False,"{'a': 0.5, 'e': 0.7355148787154848}",20,0,-90.96542285465507,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
738,False,"{'a': 0.5, 'e': 0.7348302200262224}",30,0,-209.9169170845894,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 4}",0
739,False,"{'a': 0.5, 'e': 0.7341448117367164}",20,5,-64.6194633368781,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
740,False,"{'a': 0.5, 'e': 0.7334586545461514}",35,4,-164.16998549106057,"{0: 15, 1: 6, 2: 6, 3: 3, 4: 1}",1
741,False,"{'a': 0.5, 'e': 0.7327717491544766}",20,0,-65.96610595145822,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
742,False,"{'a': 0.5, 'e': 0.7320840962624041}",20,0,-66.00569483648687,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
743,False,"{'a': 0.5, 'e': 0.7313956965714085}",25,0,-138.86693514747049,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",1
744,False,"{'a': 0.5, 'e': 0.7307065507837261}",25,2,-36.12249476478126,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
745,False,"{'a': 0.5, 'e': 0.7300166596023547}",30,0,-122.89392477126422,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
746,False,"{'a': 0.5, 'e': 0.7293260237310522}",25,0,-138.87343752863077,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
747,False,"{'a': 0.5, 'e': 0.728634643874336}",25,10,-37.769990116687964,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
748,False,"{'a': 0.5, 'e': 0.7279425207374829}",25,0,-122.0324802553413,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
749,False,"{'a': 0.5, 'e': 0.7272496550265275}",20,6,-64.18423859384913,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
750,False,"{'a': 0.5, 'e': 0.726556047448262}",20,0,-51.448554493017035,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
751,False,"{'a': 0.5, 'e': 0.7258616987102355}",30,5,-125.1986682442242,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",1
752,False,"{'a': 0.5, 'e': 0.7251666095207532}",20,0,-106.93767874136984,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
753,False,"{'a': 0.5, 'e': 0.7244707805888753}",25,0,-83.62036973490981,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
754,False,"{'a': 0.5, 'e': 0.7237742126244171}",25,0,-95.25109207856501,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
755,False,"{'a': 0.5, 'e': 0.7230769063379472}",25,0,-98.48288800091599,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
756,False,"{'a': 0.5, 'e': 0.7223788624407879}",25,0,-90.37156659683977,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
757,False,"{'a': 0.5, 'e': 0.7216800816450136}",20,0,-89.98392602909254,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
758,False,"{'a': 0.5, 'e': 0.7209805646634507}",20,9,0.5394547436521759,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.7202803122096764}",20,8,-33.82075665254559,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
760,False,"{'a': 0.5, 'e': 0.7195793249980178}",25,5,-130.12778005956406,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",1
761,False,"{'a': 0.5, 'e': 0.7188776037435524}",25,0,-62.68864257331792,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
762,False,"{'a': 0.5, 'e': 0.7181751491621056}",20,16,7.119744164550005,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.7174719619702515}",35,0,-141.4124836571228,"{0: 24, 1: 3, 2: 4, 3: 2, 4: 2}",0
764,False,"{'a': 0.5, 'e': 0.7167680428853113}",20,0,-61.12174226694137,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
765,False,"{'a': 0.5, 'e': 0.7160633926253526}",25,15,-2.816956206028771,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.7153580119091891}",20,14,-32.138338431546075,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
767,False,"{'a': 0.5, 'e': 0.7146519014563798}",25,1,-96.04609838760294,"{0: 13, 1: 6, 2: 4, 3: 0, 4: 1}",1
768,False,"{'a': 0.5, 'e': 0.7139450619872278}",25,0,-54.83642287172649,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
769,False,"{'a': 0.5, 'e': 0.7132374942227799}",20,0,-55.85719269848174,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
770,False,"{'a': 0.5, 'e': 0.7125291988848261}",25,12,-0.38066839173154565,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.7118201766958983}",30,0,-54.59966580363661,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
772,False,"{'a': 0.5, 'e': 0.7111104283792699}",25,1,-48.749952534051125,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
773,False,"{'a': 0.5, 'e': 0.7103999546589552}",30,0,-56.418076738085354,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
774,False,"{'a': 0.5, 'e': 0.7096887562597084}",20,2,-17.61877205587784,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.7089768339070228}",30,0,-47.06753073518828,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
776,False,"{'a': 0.5, 'e': 0.7082641883271305}",35,18,-17.447784163743872,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.707550820247001}",20,0,-45.795014973600374,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
778,False,"{'a': 0.5, 'e': 0.7068367303943413}",25,0,-90.62397142744109,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
779,False,"{'a': 0.5, 'e': 0.7061219194975941}",25,0,-48.129724548030886,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
780,False,"{'a': 0.5, 'e': 0.7054063882859379}",25,0,-39.090529092329014,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
781,False,"{'a': 0.5, 'e': 0.7046901374892864}",25,0,-67.73988654111601,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
782,False,"{'a': 0.5, 'e': 0.7039731678382867}",20,0,-141.44997466107043,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
783,False,"{'a': 0.5, 'e': 0.7032554800643195}",25,20,8.003178382119716,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.7025370748994981}",25,0,-167.14632497496666,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 4}",0
785,False,"{'a': 0.5, 'e': 0.7018179530766675}",20,13,-53.370667072791704,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.7010981153294039}",25,0,-142.2360241925725,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
787,False,"{'a': 0.5, 'e': 0.7003775623920135}",30,0,-38.761200491972964,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
788,False,"{'a': 0.5, 'e': 0.6996562949995326}",35,21,-46.190259502865956,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
789,False,"{'a': 0.5, 'e': 0.6989343138877258}",30,1,-56.64694553573927,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 1}",1
790,False,"{'a': 0.5, 'e': 0.698211619793086}",20,13,-39.74428235873566,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
791,False,"{'a': 0.5, 'e': 0.6974882134528334}",25,0,-28.13202489042223,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.6967640956049146}",35,11,-111.39007746263358,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 2}",1
793,False,"{'a': 0.5, 'e': 0.6960392669880024}",30,21,-8.077298874071273,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.6953137283414944}",20,16,5.0908317874400195,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.6945874804055123}",20,12,-20.041386036562173,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.6938605239209018}",20,0,-68.84101680428276,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
797,False,"{'a': 0.5, 'e': 0.6931328596292309}",25,0,-68.82763386978169,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
798,False,"{'a': 0.5, 'e': 0.69240448827279}",25,0,-71.20890523875545,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
799,False,"{'a': 0.5, 'e': 0.6916754105945907}",25,5,-127.26060489968255,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",1
800,False,"{'a': 0.5, 'e': 0.690945627338365}",20,13,15.412613095861635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.6902151392485648}",30,19,-2.190984316324134,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.6894839470703609}",25,0,-23.958480602445896,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
803,False,"{'a': 0.5, 'e': 0.6887520515496424}",35,16,1.9254932752885794,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.6880194534330157}",25,10,-26.74034060223849,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.6872861534678043}",20,0,-74.36296684511876,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
806,False,"{'a': 0.5, 'e': 0.6865521524020475}",20,12,-9.327777952144764,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.6858174509844993}",20,0,-35.1545944401417,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
808,False,"{'a': 0.5, 'e': 0.6850820499646291}",20,0,-73.01996776797353,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
809,False,"{'a': 0.5, 'e': 0.684345950092619}",20,3,-7.139798212284162,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.6836091521193645}",20,5,-31.746977707828773,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.6828716567964733}",20,0,-121.67852853724918,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
812,False,"{'a': 0.5, 'e': 0.6821334648762641}",25,0,-226.25837410845628,"{0: 12, 1: 0, 2: 8, 3: 2, 4: 3}",0
813,False,"{'a': 0.5, 'e': 0.6813945771117667}",20,0,-89.08627944031495,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
814,False,"{'a': 0.5, 'e': 0.6806549942567202}",30,10,-32.26614776524952,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
815,False,"{'a': 0.5, 'e': 0.679914717065573}",20,0,-91.83687057943227,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
816,False,"{'a': 0.5, 'e': 0.679173746293482}",30,0,-30.03489970960874,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
817,False,"{'a': 0.5, 'e': 0.6784320826963113}",20,5,-60.66112679134805,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
818,False,"{'a': 0.5, 'e': 0.6776897270306318}",25,0,-77.59309074760678,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
819,False,"{'a': 0.5, 'e': 0.6769466800537205}",25,0,-32.51064770833505,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
820,False,"{'a': 0.5, 'e': 0.6762029425235597}",20,11,12.09281818097088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.6754585151988358}",25,0,-101.00583903835138,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
822,False,"{'a': 0.5, 'e': 0.6747133988389391}",20,11,-7.4833424898898055,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.6739675942039628}",25,16,15.355948091600691,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.6732211020547021}",20,0,-10.975296336784037,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
825,False,"{'a': 0.5, 'e': 0.6724739231526535}",30,13,-44.401994829276084,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
826,False,"{'a': 0.5, 'e': 0.6717260582600143}",30,20,-12.148090601506134,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.6709775081396813}",30,0,-42.740880904623,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
828,False,"{'a': 0.5, 'e': 0.6702282735552504}",20,7,-51.774164401508074,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
829,False,"{'a': 0.5, 'e': 0.6694783552710157}",20,0,-66.65002539445715,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
830,False,"{'a': 0.5, 'e': 0.6687277540519689}",20,0,-117.1626307572691,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
831,False,"{'a': 0.5, 'e': 0.6679764706637983}",25,0,-4.121763699019779,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
832,False,"{'a': 0.5, 'e': 0.6672245058728877}",25,15,4.732026620899351,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.6664718604463167}",30,0,-19.2577417387194,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
834,False,"{'a': 0.5, 'e': 0.6657185351518585}",20,0,-83.38606994188133,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
835,False,"{'a': 0.5, 'e': 0.6649645307579805}",25,0,-56.3540884441501,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
836,False,"{'a': 0.5, 'e': 0.6642098480338422}",20,12,-25.48265854369235,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.6634544877492955}",35,23,-0.4796597196047492,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.6626984506748834}",25,11,-95.1366400200915,"{0: 8, 1: 0, 2: 3, 3: 2, 4: 1}",1
839,False,"{'a': 0.5, 'e': 0.6619417375818393}",20,0,-33.18248435936962,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
840,False,"{'a': 0.5, 'e': 0.661184349242086}",25,0,-27.431974278227358,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
841,False,"{'a': 0.5, 'e': 0.6604262864282355}",30,0,-85.48487003928636,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
842,False,"{'a': 0.5, 'e': 0.6596675499135873}",20,4,-36.36752934904952,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.6589081404721289}",30,23,6.262656184289435,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.6581480588785333}",20,0,-102.86762001152812,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
845,False,"{'a': 0.5, 'e': 0.6573873059081601}",20,0,-164.47551399209704,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
846,False,"{'a': 0.5, 'e': 0.6566258823370531}",25,17,16.01382713714215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.6558637889419403}",20,0,-79.59990676524032,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
848,False,"{'a': 0.5, 'e': 0.6551010265002335}",20,0,-84.00247337270741,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
849,False,"{'a': 0.5, 'e': 0.6543375957900261}",20,0,-61.62954443157808,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
850,False,"{'a': 0.5, 'e': 0.6535734975900943}",20,0,-123.01046407653283,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
851,False,"{'a': 0.5, 'e': 0.6528087326798941}",20,0,-26.0499724117176,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
852,False,"{'a': 0.5, 'e': 0.6520433018395624}",20,11,-62.82535926153814,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
853,False,"{'a': 0.5, 'e': 0.651277205849915}",20,12,-7.675689309163816,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.6505104454924463}",25,12,-16.041981531068885,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.6497430215493286}",25,8,-77.67225107627903,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 1}",1
856,False,"{'a': 0.5, 'e': 0.6489749348034111}",25,19,10.58854564410934,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.6482061860382187}",20,0,-53.00414364329946,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
858,False,"{'a': 0.5, 'e': 0.6474367760379522}",20,0,-42.056775599567175,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
859,False,"{'a': 0.5, 'e': 0.6466667055874866}",25,0,-47.90056325395076,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
860,False,"{'a': 0.5, 'e': 0.6458959754723708}",25,0,-68.01660946366222,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
861,False,"{'a': 0.5, 'e': 0.6451245864788263}",20,0,-37.099152379142694,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
862,False,"{'a': 0.5, 'e': 0.644352539393747}",25,0,-74.48329096935032,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
863,False,"{'a': 0.5, 'e': 0.6435798350046984}",20,0,8.236685538543158,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
864,False,"{'a': 0.5, 'e': 0.6428064740999158}",20,0,-29.19695171525241,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
865,False,"{'a': 0.5, 'e': 0.6420324574683047}",25,0,-34.45682054625318,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
866,False,"{'a': 0.5, 'e': 0.6412577858994394}",25,0,-100.52146757827421,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
867,False,"{'a': 0.5, 'e': 0.6404824601835623}",20,0,-74.34039487129981,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.6397064811115831}",20,0,-36.93006657670648,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
869,False,"{'a': 0.5, 'e': 0.638929849475078}",25,0,-6.98378467009739,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
870,False,"{'a': 0.5, 'e': 0.638152566066289}",20,10,3.4768686286671704,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.6373746316781226}",20,0,-55.04239833323442,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
872,False,"{'a': 0.5, 'e': 0.6365960471041496}",25,0,-2.20252608422474,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
873,False,"{'a': 0.5, 'e': 0.6358168131386043}",30,0,-81.25004917216755,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
874,False,"{'a': 0.5, 'e': 0.6350369305763829}",25,5,-123.03232901285085,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",1
875,False,"{'a': 0.5, 'e': 0.6342564002130437}",25,12,-59.97737699840436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
876,False,"{'a': 0.5, 'e': 0.6334752228448058}",25,3,-77.26171592904421,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 1}",1
877,False,"{'a': 0.5, 'e': 0.6326933992685478}",20,0,-49.36502439967598,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
878,False,"{'a': 0.5, 'e': 0.6319109302818083}",25,0,-154.39604109015082,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 3}",0
879,False,"{'a': 0.5, 'e': 0.6311278166827835}",20,0,-2.7507452722503283,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
880,False,"{'a': 0.5, 'e': 0.6303440592703277}",25,0,-198.34667433608126,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
881,False,"{'a': 0.5, 'e': 0.6295596588439516}",20,11,1.6249409869748097,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.6287746162038221}",20,0,-97.5899569952841,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
883,False,"{'a': 0.5, 'e': 0.6279889321507612}",25,0,-131.59815227295636,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
884,False,"{'a': 0.5, 'e': 0.627202607486245}",25,0,-44.691619901214395,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
885,False,"{'a': 0.5, 'e': 0.6264156430124034}",20,0,-34.52696991573106,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
886,False,"{'a': 0.5, 'e': 0.6256280395320186}",30,0,0.7984926042429836,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
887,False,"{'a': 0.5, 'e': 0.624839797848525}",20,7,-79.65417412473576,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 1}",1
888,False,"{'a': 0.5, 'e': 0.6240509187660077}",25,0,-67.0067893915038,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
889,False,"{'a': 0.5, 'e': 0.6232614030892023}",25,7,-60.348286372095934,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
890,False,"{'a': 0.5, 'e': 0.6224712516234938}",20,4,-65.36722935801298,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.6216804651749154}",20,7,-1.1910677930487794,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.6208890445501484}",20,9,-19.741529745070203,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.6200969905565208}",20,0,-56.53249451015717,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
894,False,"{'a': 0.5, 'e': 0.619304304002007}",20,0,-87.7807441513297,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
895,False,"{'a': 0.5, 'e': 0.6185109856952263}",20,0,-68.37534604494019,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
896,False,"{'a': 0.5, 'e': 0.6177170364454428}",35,0,-79.57693001810618,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
897,False,"{'a': 0.5, 'e': 0.616922457062564}",20,0,-26.459135561397417,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
898,False,"{'a': 0.5, 'e': 0.6161272483571403}",20,0,-52.11459823152754,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
899,False,"{'a': 0.5, 'e': 0.6153314111403638}",25,5,-16.97505259401125,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
900,False,"{'a': 0.5, 'e': 0.6145349462240683}",20,11,-12.921853228132708,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.6137378544207274}",25,0,-136.0759096090695,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
902,False,"{'a': 0.5, 'e': 0.6129401365434545}",20,4,3.557830204045896,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.6121417934060014}",25,0,-106.50852145845624,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
904,False,"{'a': 0.5, 'e': 0.6113428258227579}",20,6,-79.56771309125196,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
905,False,"{'a': 0.5, 'e': 0.6105432346087509}",30,0,-44.851063559642384,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
906,False,"{'a': 0.5, 'e': 0.609743020579643}",20,6,-43.88627267320501,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
907,False,"{'a': 0.5, 'e': 0.608942184551733}",25,2,-67.27995906543767,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 1}",1
908,False,"{'a': 0.5, 'e': 0.6081407273419531}",35,8,-125.95786539024179,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 2}",1
909,False,"{'a': 0.5, 'e': 0.6073386497678701}",25,0,-90.52287769594821,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
910,False,"{'a': 0.5, 'e': 0.6065359526476831}",30,0,-57.699103585933244,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
911,False,"{'a': 0.5, 'e': 0.6057326368002233}",30,0,-111.89877220971152,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
912,False,"{'a': 0.5, 'e': 0.6049287030449534}",20,0,-63.66440729142673,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
913,False,"{'a': 0.5, 'e': 0.6041241522019659}",20,0,-89.34878621800769,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
914,False,"{'a': 0.5, 'e': 0.6033189850919831}",30,18,-4.548937200161854,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.602513202536356}",30,23,-33.85096750399032,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
916,False,"{'a': 0.5, 'e': 0.6017068053570631}",35,8,-19.444849225156535,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.6008997943767104}",20,6,-40.721075430481925,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
918,False,"{'a': 0.5, 'e': 0.6000921704185295}",20,15,0.3260831030351663,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
